transaction_id,customer_id,merchant_id,merchant_category,transaction_amount,num_installments,transaction_date,fee_revenue,is_default,true_default_probability
TXN1006869,CUST103774,MER1328,Education,528.13,6,2026-06-11,13.2,0,0.1337
TXN1006870,CUST102368,MER1258,Home & Furniture,1255.66,4,2026-08-07,50.23,0,0.1314
TXN1006871,CUST104177,MER1335,Jewelry & Accessories,551.32,6,2026-08-04,35.84,0,0.1148
TXN1006872,CUST101507,MER1060,Sporting Goods,183.55,2,2026-02-05,9.18,0,0.0398
TXN1006873,CUST104840,MER1376,Jewelry & Accessories,386.23,3,2026-06-07,25.1,0,0.1107
TXN1006874,CUST101631,MER1143,Sporting Goods,111.63,3,2026-08-26,5.58,0,0.0928
TXN1006875,CUST100204,MER1317,Home & Furniture,512.19,2,2026-02-12,20.49,0,0.0251
TXN1006876,CUST101051,MER1327,Electronics,418.71,2,2026-04-25,18.84,1,0.1231
TXN1006877,CUST104654,MER1237,Home & Furniture,886.81,2,2025-11-17,35.47,0,0.0346
TXN1006878,CUST103998,MER1061,Beauty & Wellness,101.49,3,2026-06-22,6.09,0,0.0439
TXN1006879,CUST102251,MER1092,Groceries,65.3,3,2026-02-12,1.96,0,0.0718
TXN1006880,CUST104554,MER1305,Travel,785.74,4,2026-05-22,27.5,0,0.0267
TXN1006881,CUST101285,MER1114,Fashion & Apparel,73.51,3,2025-11-16,4.04,1,0.1669
TXN1006882,CUST101223,MER1074,Education,379.94,2,2025-09-17,9.5,0,0.1874
TXN1006883,CUST100666,MER1070,Beauty & Wellness,72.8,4,2026-07-11,4.37,0,0.1216
TXN1006884,CUST102266,MER1160,Travel,1087.59,2,2026-04-03,38.07,0,0.1148
TXN1006885,CUST102615,MER1269,Education,772.17,3,2026-07-04,19.3,0,0.0854
TXN1006886,CUST100740,MER1234,Sporting Goods,126.37,2,2026-06-20,6.32,0,0.068
TXN1006887,CUST100588,MER1029,Travel,947.01,3,2026-01-05,33.15,0,0.1285
TXN1006888,CUST102045,MER1253,Fashion & Apparel,209.81,3,2026-01-18,11.54,0,0.0875
TXN1006889,CUST101220,MER1041,Beauty & Wellness,84.62,2,2026-08-07,5.08,0,0.0448
TXN1006890,CUST102906,MER1087,Education,652.42,4,2025-10-22,16.31,0,0.0477
TXN1006891,CUST102679,MER1203,Health & Fitness,80.75,2,2026-07-30,3.63,0,0.0633
TXN1006892,CUST100841,MER1242,Beauty & Wellness,154.33,4,2025-12-23,9.26,0,0.0817
TXN1006893,CUST100073,MER1133,Sporting Goods,139.07,2,2026-08-09,6.95,0,0.1978
TXN1006894,CUST103266,MER1198,Home & Furniture,468.23,4,2025-12-20,18.73,1,0.1587
TXN1006895,CUST103899,MER1367,Travel,1467.14,6,2026-07-25,51.35,0,0.1138
TXN1006896,CUST102479,MER1111,Groceries,79.79,2,2026-07-02,2.39,0,0.0516
TXN1006897,CUST102912,MER1330,Jewelry & Accessories,251.33,6,2026-04-02,16.34,0,0.093
TXN1006898,CUST104833,MER1048,Beauty & Wellness,104.25,2,2026-02-22,6.26,0,0.1238
TXN1006899,CUST103878,MER1159,Home & Furniture,781.47,3,2026-06-03,31.26,0,0.0592
TXN1006900,CUST101750,MER1013,Home & Furniture,379.96,3,2025-10-11,15.2,0,0.0808
TXN1006901,CUST104308,MER1358,Fashion & Apparel,80.51,4,2026-05-13,4.43,0,0.0316
TXN1006902,CUST102793,MER1006,Beauty & Wellness,120.24,2,2026-03-14,7.21,0,0.0622
TXN1006903,CUST102662,MER1233,Home & Furniture,800.54,3,2025-12-08,32.02,0,0.1062
TXN1006904,CUST103530,MER1307,Education,302.33,2,2026-05-04,7.56,0,0.0463
TXN1006905,CUST102208,MER1186,Beauty & Wellness,86.78,4,2026-06-03,5.21,0,0.1193
TXN1006906,CUST104426,MER1122,Sporting Goods,226.18,4,2025-12-14,11.31,0,0.1912
TXN1006907,CUST100870,MER1326,Education,527.73,3,2025-09-27,13.19,0,0.0967
TXN1006908,CUST102179,MER1285,Fashion & Apparel,115.89,12,2025-09-16,6.37,0,0.1057
TXN1006909,CUST100341,MER1393,Education,367.36,3,2026-08-16,9.18,1,0.0943
TXN1006910,CUST103597,MER1088,Groceries,70.79,2,2026-08-09,2.12,0,0.0259
TXN1006911,CUST101425,MER1292,Electronics,408.45,6,2026-04-07,18.38,0,0.057
TXN1006912,CUST102189,MER1080,Electronics,404.0,3,2025-10-31,18.18,0,0.2029
TXN1006913,CUST104467,MER1279,Health & Fitness,155.78,6,2025-12-10,7.01,0,0.0262
TXN1006914,CUST100980,MER1256,Travel,1186.61,6,2026-07-11,41.53,0,0.0931
TXN1006915,CUST100017,MER1311,Health & Fitness,46.14,4,2025-12-13,2.08,0,0.0356
TXN1006916,CUST102927,MER1304,Home & Furniture,534.26,2,2025-09-30,21.37,0,0.2178
TXN1006917,CUST102243,MER1173,Fashion & Apparel,145.15,4,2026-05-02,7.98,0,0.1564
TXN1006918,CUST100286,MER1185,Health & Fitness,160.44,12,2026-02-16,7.22,0,0.0619
TXN1006919,CUST101554,MER1302,Travel,1518.21,3,2026-04-25,53.14,0,0.1557
TXN1006920,CUST101248,MER1077,Electronics,469.42,12,2026-05-25,21.12,0,0.1077
TXN1006921,CUST101351,MER1203,Travel,1297.04,3,2026-04-28,45.4,0,0.0301
TXN1006922,CUST103993,MER1138,Home & Furniture,841.72,2,2025-12-04,33.67,0,0.1184
TXN1006923,CUST101598,MER1359,Home & Furniture,907.52,3,2025-12-05,36.3,0,0.0558
TXN1006924,CUST102489,MER1126,Sporting Goods,167.99,2,2026-09-02,8.4,0,0.0707
TXN1006925,CUST101389,MER1344,Beauty & Wellness,55.08,2,2026-05-26,3.3,0,0.0767
TXN1006926,CUST104767,MER1353,Home & Furniture,1095.66,3,2026-02-06,43.83,0,0.1242
TXN1006927,CUST103906,MER1042,Fashion & Apparel,133.76,2,2026-07-21,7.36,0,0.0622
TXN1006928,CUST102179,MER1007,Health & Fitness,141.4,3,2026-06-19,6.36,0,0.0318
TXN1006929,CUST103697,MER1176,Groceries,38.18,4,2026-08-27,1.15,0,0.0484
TXN1006930,CUST101663,MER1166,Education,617.6,2,2026-04-21,15.44,0,0.0156
TXN1006931,CUST100425,MER1280,Beauty & Wellness,15.0,3,2025-12-06,0.9,1,0.1432
TXN1006932,CUST102213,MER1340,Electronics,187.02,4,2026-08-25,8.42,0,0.0963
TXN1006933,CUST102849,MER1042,Travel,363.68,2,2026-05-04,12.73,0,0.0496
TXN1006934,CUST101849,MER1181,Beauty & Wellness,52.65,12,2026-05-12,3.16,0,0.161
TXN1006935,CUST102102,MER1131,Travel,795.85,6,2026-09-05,27.85,0,0.2713
TXN1006936,CUST103630,MER1050,Travel,1114.45,4,2026-07-25,39.01,0,0.1787
TXN1006937,CUST104506,MER1142,Groceries,54.8,4,2026-01-23,1.64,0,0.0325
TXN1006938,CUST104499,MER1362,Jewelry & Accessories,467.47,2,2026-09-07,30.39,0,0.0202
TXN1006939,CUST102912,MER1265,Fashion & Apparel,232.12,3,2025-12-16,12.77,0,0.0533
TXN1006940,CUST103170,MER1046,Education,544.01,6,2026-08-25,13.6,0,0.0471
TXN1006941,CUST102717,MER1034,Electronics,573.26,3,2025-10-19,25.8,0,0.0334
TXN1006942,CUST101953,MER1284,Groceries,77.05,2,2026-05-15,2.31,0,0.0372
TXN1006943,CUST103742,MER1339,Groceries,68.74,3,2026-01-03,2.06,0,0.0354
TXN1006944,CUST100573,MER1396,Jewelry & Accessories,192.92,3,2025-11-16,12.54,1,0.0936
TXN1006945,CUST104498,MER1164,Beauty & Wellness,90.17,4,2025-11-17,5.41,0,0.1456
TXN1006946,CUST101488,MER1160,Jewelry & Accessories,243.88,3,2025-12-18,15.85,0,0.0582
TXN1006947,CUST101144,MER1003,Electronics,483.58,2,2026-02-23,21.76,0,0.0981
TXN1006948,CUST101445,MER1206,Travel,1021.88,3,2026-03-13,35.77,0,0.0318
TXN1006949,CUST104108,MER1372,Beauty & Wellness,76.08,4,2026-03-15,4.56,0,0.0915
TXN1006950,CUST101414,MER1026,Education,625.06,6,2026-02-03,15.63,0,0.1817
TXN1006951,CUST103078,MER1245,Education,440.43,3,2025-12-30,11.01,0,0.0251
TXN1006952,CUST101804,MER1036,Health & Fitness,169.64,3,2025-12-20,7.63,0,0.0539
TXN1006953,CUST103331,MER1070,Sporting Goods,106.34,4,2026-07-03,5.32,0,0.0147
TXN1006954,CUST102988,MER1267,Electronics,190.63,2,2025-09-27,8.58,0,0.1088
TXN1006955,CUST104986,MER1335,Jewelry & Accessories,533.94,2,2026-01-04,34.71,0,0.0355
TXN1006956,CUST101637,MER1075,Home & Furniture,900.26,4,2026-01-20,36.01,0,0.2831
TXN1006957,CUST101852,MER1325,Health & Fitness,177.01,3,2026-03-02,7.97,0,0.1055
TXN1006958,CUST101044,MER1049,Beauty & Wellness,63.5,2,2026-03-13,3.81,0,0.0722
TXN1006959,CUST102344,MER1345,Sporting Goods,121.38,2,2025-12-22,6.07,0,0.2079
TXN1006960,CUST104226,MER1358,Groceries,32.3,3,2026-06-01,0.97,0,0.0524
TXN1006961,CUST101106,MER1234,Travel,858.2,3,2026-08-10,30.04,0,0.0706
TXN1006962,CUST104829,MER1352,Sporting Goods,206.77,12,2026-03-02,10.34,0,0.3667
TXN1006963,CUST100072,MER1236,Health & Fitness,125.79,4,2025-12-28,5.66,0,0.0242
TXN1006964,CUST104070,MER1013,Jewelry & Accessories,538.07,6,2025-12-16,34.97,0,0.032
TXN1006965,CUST103528,MER1339,Beauty & Wellness,21.03,6,2025-09-15,1.26,0,0.0595
TXN1006966,CUST104554,MER1054,Fashion & Apparel,167.25,2,2026-02-11,9.2,0,0.0173
TXN1006967,CUST102662,MER1250,Home & Furniture,622.72,3,2026-03-03,24.91,0,0.1062
TXN1006968,CUST103478,MER1081,Groceries,61.51,2,2025-10-02,1.85,0,0.0637
TXN1006969,CUST100260,MER1000,Home & Furniture,15.0,4,2026-08-24,0.6,0,0.2169
TXN1006970,CUST102055,MER1320,Jewelry & Accessories,259.79,4,2026-06-30,16.89,0,0.1161
TXN1006971,CUST103888,MER1267,Beauty & Wellness,51.97,2,2026-07-08,3.12,0,0.0168
TXN1006972,CUST100563,MER1207,Fashion & Apparel,189.04,3,2025-10-05,10.4,0,0.0492
TXN1006973,CUST103942,MER1378,Jewelry & Accessories,273.91,4,2025-10-14,17.8,0,0.184
TXN1006974,CUST101619,MER1131,Jewelry & Accessories,116.8,3,2025-12-11,7.59,0,0.1053
TXN1006975,CUST101875,MER1211,Fashion & Apparel,144.57,2,2026-01-14,7.95,0,0.024
TXN1006976,CUST103285,MER1289,Groceries,80.57,2,2025-11-24,2.42,0,0.0193
TXN1006977,CUST100405,MER1061,Groceries,74.11,4,2025-10-02,2.22,0,0.0419
TXN1006978,CUST103147,MER1376,Beauty & Wellness,88.66,2,2026-07-25,5.32,0,0.0126
TXN1006979,CUST104591,MER1398,Sporting Goods,227.29,2,2026-02-19,11.36,0,0.0388
TXN1006980,CUST100473,MER1335,Groceries,38.88,3,2026-02-22,1.17,0,0.0326
TXN1006981,CUST101315,MER1187,Education,550.87,4,2026-01-18,13.77,0,0.0384
TXN1006982,CUST100078,MER1215,Fashion & Apparel,151.09,4,2025-12-29,8.31,1,0.0716
TXN1006983,CUST102639,MER1135,Beauty & Wellness,90.04,4,2025-11-16,5.4,0,0.092
TXN1006984,CUST103716,MER1184,Travel,776.22,6,2026-06-05,27.17,0,0.1056
TXN1006985,CUST104648,MER1358,Travel,600.99,3,2026-08-22,21.03,0,0.0642
TXN1006986,CUST101935,MER1172,Jewelry & Accessories,273.87,3,2026-07-06,17.8,1,0.3077
TXN1006987,CUST100765,MER1272,Sporting Goods,248.16,3,2025-12-26,12.41,1,0.1056
TXN1006988,CUST100154,MER1109,Education,371.21,3,2025-11-29,9.28,0,0.0543
TXN1006989,CUST101715,MER1177,Fashion & Apparel,113.29,3,2026-05-07,6.23,0,0.1183
TXN1006990,CUST102605,MER1286,Home & Furniture,799.74,6,2026-08-22,31.99,0,0.0925
TXN1006991,CUST104532,MER1148,Travel,469.4,12,2025-10-01,16.43,0,0.1023
TXN1006992,CUST101134,MER1142,Jewelry & Accessories,246.8,3,2026-07-12,16.04,0,0.1221
TXN1006993,CUST103936,MER1356,Electronics,148.47,3,2026-06-30,6.68,0,0.0531
TXN1006994,CUST102436,MER1363,Home & Furniture,1128.6,2,2026-05-15,45.14,0,0.0629
TXN1006995,CUST104372,MER1126,Electronics,370.6,4,2026-06-17,16.68,1,0.0841
TXN1006996,CUST104358,MER1051,Electronics,508.82,2,2025-12-05,22.9,0,0.0528
TXN1006997,CUST104339,MER1178,Travel,1589.17,3,2026-07-27,55.62,0,0.0405
TXN1006998,CUST102101,MER1251,Home & Furniture,340.22,2,2026-08-29,13.61,0,0.0833
TXN1006999,CUST101825,MER1161,Health & Fitness,143.76,3,2026-03-31,6.47,1,0.1123
TXN1007000,CUST101088,MER1024,Fashion & Apparel,102.84,3,2026-06-22,5.66,0,0.0188
TXN1007001,CUST101197,MER1388,Beauty & Wellness,79.36,3,2025-12-19,4.76,0,0.089
TXN1007002,CUST103110,MER1075,Electronics,425.53,2,2026-06-27,19.15,1,0.1483
TXN1007003,CUST104835,MER1351,Groceries,89.57,3,2025-12-14,2.69,0,0.0156
TXN1007004,CUST103067,MER1208,Sporting Goods,216.43,4,2026-08-28,10.82,0,0.0843
TXN1007005,CUST102155,MER1278,Travel,1419.98,2,2025-11-10,49.7,0,0.0351
TXN1007006,CUST101266,MER1314,Fashion & Apparel,133.96,3,2026-08-13,7.37,0,0.23
TXN1007007,CUST103315,MER1234,Travel,721.39,4,2026-07-30,25.25,0,0.3203
TXN1007008,CUST101106,MER1394,Health & Fitness,208.71,4,2026-05-01,9.39,0,0.043
TXN1007009,CUST100471,MER1200,Sporting Goods,142.27,3,2026-02-15,7.11,0,0.0524
TXN1007010,CUST100472,MER1297,Groceries,61.66,4,2026-05-31,1.85,0,0.0197
TXN1007011,CUST104308,MER1041,Education,598.67,2,2025-12-02,14.97,0,0.0211
TXN1007012,CUST102006,MER1358,Home & Furniture,851.34,2,2025-09-24,34.05,0,0.2263
TXN1007013,CUST104707,MER1359,Groceries,58.51,2,2026-07-18,1.76,0,0.0318
TXN1007014,CUST102516,MER1025,Beauty & Wellness,113.29,6,2026-02-17,6.8,0,0.0844
TXN1007015,CUST103528,MER1390,Health & Fitness,114.83,4,2026-05-15,5.17,0,0.0454
TXN1007016,CUST104173,MER1094,Jewelry & Accessories,309.05,6,2026-04-08,20.09,0,0.1046
TXN1007017,CUST104398,MER1296,Beauty & Wellness,106.42,3,2026-06-09,6.39,0,0.1186
TXN1007018,CUST100842,MER1384,Health & Fitness,150.88,3,2026-03-26,6.79,0,0.0217
TXN1007019,CUST101136,MER1114,Home & Furniture,493.01,4,2025-11-07,19.72,0,0.2217
TXN1007020,CUST100773,MER1295,Travel,1173.01,12,2026-05-07,41.06,0,0.1792
TXN1007021,CUST102285,MER1156,Electronics,450.74,2,2026-04-08,20.28,0,0.0642
TXN1007022,CUST100798,MER1285,Travel,431.94,2,2025-09-13,15.12,0,0.1795
TXN1007023,CUST103305,MER1324,Groceries,68.91,2,2025-12-15,2.07,0,0.0299
TXN1007024,CUST101912,MER1095,Sporting Goods,212.69,3,2025-09-25,10.63,0,0.2339
TXN1007025,CUST104841,MER1334,Jewelry & Accessories,344.31,4,2026-08-02,22.38,0,0.119
TXN1007026,CUST104126,MER1254,Jewelry & Accessories,380.89,12,2026-02-08,24.76,1,0.369
TXN1007027,CUST103688,MER1122,Sporting Goods,254.57,12,2025-11-22,12.73,0,0.09
TXN1007028,CUST103519,MER1333,Beauty & Wellness,35.17,4,2025-12-26,2.11,0,0.0248
TXN1007029,CUST100219,MER1272,Health & Fitness,195.77,4,2025-11-17,8.81,0,0.0541
TXN1007030,CUST100436,MER1020,Beauty & Wellness,15.0,3,2025-11-17,0.9,0,0.1073
TXN1007031,CUST102222,MER1377,Home & Furniture,484.24,6,2026-04-18,19.37,1,0.1018
TXN1007032,CUST104598,MER1233,Home & Furniture,239.69,2,2025-12-29,9.59,0,0.0753
TXN1007033,CUST100474,MER1294,Sporting Goods,270.3,2,2026-09-05,13.52,0,0.0949
TXN1007034,CUST102179,MER1146,Sporting Goods,160.15,2,2026-01-04,8.01,0,0.0364
TXN1007035,CUST104008,MER1163,Travel,892.49,3,2026-03-31,31.24,0,0.079
TXN1007036,CUST101692,MER1139,Education,446.29,2,2026-02-11,11.16,0,0.0296
TXN1007037,CUST104665,MER1200,Beauty & Wellness,85.1,4,2026-05-29,5.11,0,0.0681
TXN1007038,CUST104678,MER1318,Fashion & Apparel,123.82,3,2026-01-14,6.81,0,0.1116
TXN1007039,CUST100299,MER1306,Travel,1180.2,2,2026-05-26,41.31,0,0.112
TXN1007040,CUST103112,MER1220,Home & Furniture,710.0,2,2025-10-13,28.4,0,0.0385
TXN1007041,CUST100744,MER1011,Jewelry & Accessories,255.74,12,2026-02-25,16.62,0,0.2798
TXN1007042,CUST102258,MER1027,Groceries,24.07,2,2026-05-15,0.72,0,0.0064
TXN1007043,CUST104513,MER1349,Health & Fitness,213.13,4,2026-05-26,9.59,0,0.0959
TXN1007044,CUST100390,MER1392,Jewelry & Accessories,407.76,3,2025-12-07,26.5,0,0.0354
TXN1007045,CUST104691,MER1059,Sporting Goods,161.29,6,2025-10-21,8.06,0,0.0869
TXN1007046,CUST104974,MER1208,Travel,1222.32,2,2026-03-25,42.78,0,0.2149
TXN1007047,CUST103410,MER1355,Sporting Goods,317.44,2,2026-01-17,15.87,0,0.0305
TXN1007048,CUST101887,MER1010,Beauty & Wellness,91.35,6,2026-08-04,5.48,0,0.143
TXN1007049,CUST101307,MER1397,Education,734.79,6,2025-11-30,18.37,0,0.1284
TXN1007050,CUST102222,MER1066,Groceries,60.9,4,2025-11-15,1.83,0,0.0382
TXN1007051,CUST100936,MER1020,Jewelry & Accessories,568.88,2,2026-07-26,36.98,0,0.1235
TXN1007052,CUST100102,MER1203,Home & Furniture,678.92,3,2026-08-05,27.16,0,0.0797
TXN1007053,CUST100325,MER1384,Home & Furniture,554.69,2,2026-07-15,22.19,0,0.1009
TXN1007054,CUST103373,MER1310,Travel,1325.53,3,2026-01-18,46.39,0,0.0489
TXN1007055,CUST100110,MER1090,Jewelry & Accessories,367.04,3,2025-11-10,23.86,0,0.0242
TXN1007056,CUST101586,MER1248,Education,507.53,6,2026-03-06,12.69,0,0.2529
TXN1007057,CUST103454,MER1186,Fashion & Apparel,168.94,2,2025-10-14,9.29,0,0.1906
TXN1007058,CUST100911,MER1182,Electronics,408.21,2,2025-10-02,18.37,0,0.0681
TXN1007059,CUST101747,MER1033,Fashion & Apparel,50.59,4,2025-11-29,2.78,0,0.2221
TXN1007060,CUST100171,MER1126,Electronics,370.15,2,2026-02-17,16.66,0,0.0897
TXN1007061,CUST100578,MER1092,Education,393.12,2,2026-05-25,9.83,0,0.0694
TXN1007062,CUST101182,MER1393,Fashion & Apparel,90.71,3,2026-06-15,4.99,0,0.0681
TXN1007063,CUST100647,MER1097,Fashion & Apparel,177.97,3,2026-03-01,9.79,0,0.1242
TXN1007064,CUST102385,MER1342,Beauty & Wellness,74.86,4,2026-08-30,4.49,0,0.0475
TXN1007065,CUST100653,MER1074,Health & Fitness,125.61,3,2025-12-28,5.65,0,0.0683
TXN1007066,CUST101598,MER1018,Education,487.38,2,2026-02-15,12.18,0,0.0388
TXN1007067,CUST103682,MER1338,Sporting Goods,201.16,2,2026-08-26,10.06,0,0.13
TXN1007068,CUST103325,MER1199,Groceries,70.09,2,2026-03-15,2.1,1,0.1178
TXN1007069,CUST102006,MER1390,Jewelry & Accessories,370.4,2,2026-02-01,24.08,1,0.2699
TXN1007070,CUST104672,MER1067,Electronics,442.94,4,2026-04-05,19.93,1,0.1794
TXN1007071,CUST103977,MER1122,Groceries,35.74,3,2026-01-07,1.07,0,0.0169
TXN1007072,CUST103071,MER1393,Electronics,492.79,12,2026-06-30,22.18,0,0.157
TXN1007073,CUST102239,MER1295,Jewelry & Accessories,230.58,2,2025-12-05,14.99,0,0.0714
TXN1007074,CUST100313,MER1079,Travel,1260.54,3,2026-03-01,44.12,0,0.0506
TXN1007075,CUST102155,MER1060,Education,452.43,12,2026-01-28,11.31,0,0.0587
TXN1007076,CUST102774,MER1171,Sporting Goods,98.13,3,2026-09-11,4.91,0,0.1018
TXN1007077,CUST104958,MER1378,Jewelry & Accessories,377.79,3,2025-11-17,24.56,0,0.1135
TXN1007078,CUST104773,MER1041,Electronics,533.9,2,2026-08-10,24.03,0,0.1606
TXN1007079,CUST100578,MER1278,Beauty & Wellness,79.44,2,2025-10-16,4.77,0,0.0644
TXN1007080,CUST104908,MER1058,Travel,1103.37,3,2026-08-31,38.62,0,0.1632
TXN1007081,CUST103824,MER1279,Health & Fitness,224.65,4,2026-05-07,10.11,1,0.2416
TXN1007082,CUST103485,MER1333,Sporting Goods,200.89,6,2026-06-03,10.04,1,0.0365
TXN1007083,CUST104544,MER1098,Travel,493.54,2,2026-02-06,17.27,0,0.0708
TXN1007084,CUST101715,MER1274,Sporting Goods,178.53,3,2026-06-30,8.93,0,0.1044
TXN1007085,CUST102082,MER1210,Fashion & Apparel,107.81,3,2025-11-26,5.93,0,0.1098
TXN1007086,CUST104396,MER1024,Sporting Goods,57.9,3,2026-02-24,2.9,0,0.039
TXN1007087,CUST100529,MER1162,Education,260.13,2,2025-10-28,6.5,0,0.1248
TXN1007088,CUST103617,MER1303,Beauty & Wellness,147.07,4,2026-04-24,8.82,0,0.0968
TXN1007089,CUST104096,MER1347,Travel,781.62,3,2026-04-18,27.36,0,0.284
TXN1007090,CUST104460,MER1330,Education,465.68,2,2026-08-29,11.64,0,0.1026
TXN1007091,CUST101145,MER1262,Home & Furniture,370.93,2,2025-10-01,14.84,0,0.1307
TXN1007092,CUST103473,MER1282,Sporting Goods,306.52,6,2026-06-15,15.33,0,0.0563
TXN1007093,CUST100443,MER1111,Sporting Goods,205.28,4,2026-01-04,10.26,0,0.1785
TXN1007094,CUST104348,MER1267,Home & Furniture,572.17,4,2025-12-12,22.89,0,0.0607
TXN1007095,CUST102443,MER1041,Education,638.1,4,2025-09-21,15.95,0,0.0482
TXN1007096,CUST103144,MER1083,Education,726.99,2,2025-12-24,18.17,0,0.1146
TXN1007097,CUST104312,MER1322,Health & Fitness,41.41,2,2026-01-28,1.86,0,0.0425
TXN1007098,CUST102566,MER1105,Sporting Goods,257.39,2,2026-06-05,12.87,0,0.166
TXN1007099,CUST102584,MER1026,Home & Furniture,447.83,2,2025-09-16,17.91,0,0.0452
TXN1007100,CUST102350,MER1070,Electronics,177.97,6,2025-12-22,8.01,1,0.1718
TXN1007101,CUST103046,MER1184,Jewelry & Accessories,600.42,3,2025-10-21,39.03,0,0.0498
TXN1007102,CUST103647,MER1209,Sporting Goods,201.63,3,2026-05-11,10.08,0,0.0334
TXN1007103,CUST104070,MER1259,Home & Furniture,500.22,6,2026-03-27,20.01,0,0.0255
TXN1007104,CUST100159,MER1227,Fashion & Apparel,214.88,3,2026-05-26,11.82,0,0.0489
TXN1007105,CUST101839,MER1240,Groceries,50.07,2,2026-06-04,1.5,0,0.0465
TXN1007106,CUST102222,MER1062,Education,322.87,2,2026-06-12,8.07,0,0.0542
TXN1007107,CUST100497,MER1047,Fashion & Apparel,170.37,6,2025-12-21,9.37,0,0.121
TXN1007108,CUST103810,MER1131,Beauty & Wellness,40.06,4,2025-10-30,2.4,0,0.1128
TXN1007109,CUST102669,MER1258,Home & Furniture,659.42,2,2026-03-16,26.38,0,0.039
TXN1007110,CUST100015,MER1209,Fashion & Apparel,64.63,2,2026-01-23,3.55,0,0.1205
TXN1007111,CUST103183,MER1096,Education,304.71,3,2026-07-23,7.62,0,0.0269
TXN1007112,CUST101783,MER1310,Health & Fitness,180.76,3,2025-11-10,8.13,0,0.0364
TXN1007113,CUST103697,MER1222,Travel,594.99,2,2026-06-19,20.82,1,0.1042
TXN1007114,CUST100936,MER1321,Beauty & Wellness,115.36,4,2026-04-18,6.92,0,0.0867
TXN1007115,CUST100011,MER1099,Jewelry & Accessories,84.97,3,2026-02-19,5.52,0,0.1243
TXN1007116,CUST100444,MER1310,Education,461.44,4,2025-09-17,11.54,0,0.0931
TXN1007117,CUST102257,MER1154,Travel,725.2,6,2025-10-15,25.38,0,0.11
TXN1007118,CUST103782,MER1058,Health & Fitness,137.0,2,2026-05-08,6.16,0,0.0638
TXN1007119,CUST103058,MER1298,Electronics,355.71,4,2025-12-20,16.01,1,0.0736
TXN1007120,CUST100083,MER1349,Sporting Goods,203.31,2,2026-07-31,10.17,0,0.062
TXN1007121,CUST102988,MER1101,Sporting Goods,206.2,6,2026-06-11,10.31,0,0.1223
TXN1007122,CUST102447,MER1012,Travel,772.54,3,2026-01-05,27.04,0,0.0677
TXN1007123,CUST104024,MER1340,Travel,735.07,6,2026-07-15,25.73,0,0.0641
TXN1007124,CUST101329,MER1220,Fashion & Apparel,148.6,3,2025-12-10,8.17,1,0.1273
TXN1007125,CUST103656,MER1181,Home & Furniture,770.18,2,2025-11-17,30.81,0,0.1547
TXN1007126,CUST103185,MER1109,Sporting Goods,40.21,6,2025-10-01,2.01,1,0.1349
TXN1007127,CUST103140,MER1396,Fashion & Apparel,66.93,3,2025-12-13,3.68,1,0.1723
TXN1007128,CUST102120,MER1114,Home & Furniture,365.28,3,2026-06-23,14.61,0,0.0638
TXN1007129,CUST100070,MER1244,Travel,751.81,12,2026-07-10,26.31,0,0.1693
TXN1007130,CUST100985,MER1086,Fashion & Apparel,40.62,3,2025-10-15,2.23,0,0.0245
TXN1007131,CUST104267,MER1063,Health & Fitness,173.35,3,2025-12-04,7.8,0,0.1486
TXN1007132,CUST103113,MER1187,Education,325.17,6,2026-06-04,8.13,0,0.2271
TXN1007133,CUST102927,MER1299,Beauty & Wellness,111.97,2,2025-10-20,6.72,0,0.1625
TXN1007134,CUST102687,MER1019,Home & Furniture,492.89,3,2026-07-05,19.72,0,0.0975
TXN1007135,CUST100403,MER1244,Groceries,78.08,4,2026-02-05,2.34,0,0.1184
TXN1007136,CUST101835,MER1085,Health & Fitness,130.12,3,2026-04-01,5.86,0,0.0637
TXN1007137,CUST103124,MER1047,Electronics,386.52,2,2026-03-31,17.39,0,0.04
TXN1007138,CUST100644,MER1387,Electronics,515.56,3,2025-12-24,23.2,0,0.0588
TXN1007139,CUST104631,MER1027,Jewelry & Accessories,287.62,12,2026-03-04,18.7,0,0.1046
TXN1007140,CUST100385,MER1066,Sporting Goods,74.23,4,2026-01-11,3.71,0,0.0931
TXN1007141,CUST103477,MER1329,Jewelry & Accessories,146.1,12,2025-12-10,9.5,0,0.1781
TXN1007142,CUST101584,MER1043,Groceries,79.93,2,2026-06-09,2.4,0,0.0213
TXN1007143,CUST104359,MER1194,Beauty & Wellness,48.91,2,2025-10-10,2.93,0,0.0139
TXN1007144,CUST104172,MER1120,Electronics,353.08,2,2026-08-31,15.89,0,0.1567
TXN1007145,CUST101749,MER1277,Travel,1335.21,6,2026-08-10,46.73,1,0.2663
TXN1007146,CUST102333,MER1350,Fashion & Apparel,101.71,4,2026-02-10,5.59,0,0.0293
TXN1007147,CUST104817,MER1200,Electronics,303.93,2,2026-04-22,13.68,0,0.0376
TXN1007148,CUST103072,MER1060,Groceries,64.33,3,2025-09-27,1.93,0,0.0603
TXN1007149,CUST100034,MER1331,Education,728.67,2,2026-08-18,18.22,0,0.0808
TXN1007150,CUST103921,MER1332,Jewelry & Accessories,550.16,3,2026-03-26,35.76,0,0.0417
TXN1007151,CUST101904,MER1064,Groceries,43.05,2,2026-08-28,1.29,0,0.0391
